repeat,cpuset,mode,cores,block_bytes,input,wall_seconds,input_bytes,output_bytes,calls,mbps,thread_cpu_seconds,process_cpu_seconds,cpu_cores_used,output_ratio,depth,validation,fallback,phase,dataset,compression_factor,space_saved_pct,payload_output_ratio,cpu_seconds_per_gb
2,0,async,1,1048576,/root/hch/silesia/dickens,1.007367,546491094,310103193,536,542.494,1.005731,1.005781,0.998425,0.5674441841864672,8,PASS,0,screen,dickens,1.7622878652526484,43.255581581353276,0.5674324145527612,1.8404343840962942
2,0,sync,1,4194304,/root/hch/silesia/dickens,1.009227,442469482,250682599,130,438.424,1.008098,1.008146,0.998929,0.566553421643665,8,PASS,0,screen,dickens,1.765058619006898,43.344657835633505,0.5665498959767806,2.278453183806245
2,0,async,1,4194304,/root/hch/silesia/dickens,1.008428,544393942,308432060,160,539.844,1.007063,1.007118,0.998701,0.5665604192193601,8,PASS,0,screen,dickens,1.7650368188054122,43.34395807806399,0.566556892361598,1.849980174834495
2,0,sw,1,4194304,/root/hch/silesia/dickens,1.003810,330352576,208418647,97,329.099,1.00256,1.002604,0.998798,0.630897598933813,8,PASS,0,screen,dickens,1.5850432807003108,36.910240106618694,0.630897598933813,3.034951360573014
2,0,sw,1,4096,/root/hch/silesia/xml,1.000005,548446208,207187960,133898,548.444,0.99928,0.996287,0.996283,0.3777726183130069,8,PASS,0,screen,xml,2.647094975982195,62.22273816869931,0.3777726183130069,1.8165628378271146
2,0,async,1,4096,/root/hch/silesia/xml,1.000031,762904576,267456470,186256,762.881,0.999022,0.999055,0.999025,0.35057657066668324,8,PASS,0,screen,xml,2.8524438986276905,64.94234293333167,0.34764688316668324,1.3095412341582284
2,0,sync,1,4096,/root/hch/silesia/xml,1.000004,566255616,198485842,138246,566.254,0.999149,0.999183,0.999179,0.3505233968399176,8,PASS,0,screen,xml,2.8528766097080114,64.94766031600824,0.3475937093399176,1.764544088866043
2,0,async,1,65536,/root/hch/silesia/xml,1.000277,1321463808,273658023,20272,1321.098,0.998967,0.999002,0.998726,0.20708703586379265,8,PASS,0,screen,xml,4.828887505337272,79.29129641362074,0.20690294909688514,0.755981354882479
2,0,sw,1,65536,/root/hch/silesia/xml,1.000121,693997568,175631896,10646,693.914,0.995797,0.995833,0.995712,0.25307278310231773,8,PASS,0,screen,xml,3.9514324209083296,74.69272168976822,0.25307278310231773,1.4349228958681308
2,0,sync,1,65536,/root/hch/silesia/xml,1.000013,842747904,174397527,12928,842.737,0.99912,0.999162,0.999149,0.20693914060449564,8,PASS,0,screen,xml,4.83233861452634,79.30608593955044,0.20675505708525618,1.1856001008814137
2,0,sync,1,262144,/root/hch/silesia/xml,1.000109,859439104,169370685,3376,859.346,0.999069,0.999106,0.998997,0.19707118772198665,8,PASS,0,screen,xml,5.074308484965979,80.29288122780133,0.1970240500018021,1.162509356800223
2,0,async,1,262144,/root/hch/silesia/xml,1.000718,1358225408,267862428,5336,1357.251,0.999046,0.999082,0.998365,0.19721500306376244,8,PASS,0,screen,xml,5.070608140683321,80.27849969362376,0.19716785919528315,0.7355789356577844
2,0,sw,1,262144,/root/hch/silesia/xml,1.000515,699867136,163605716,2749,699.507,0.999149,0.996456,0.995943,0.23376682170714186,8,PASS,0,screen,xml,4.277767018849146,76.62331782928582,0.23376682170714186,1.4237788127831166
2,0,sw,1,1048576,/root/hch/silesia/xml,1.000545,704425984,162282828,790,704.042,0.999301,0.999338,0.998794,0.23037598226927417,8,PASS,0,screen,xml,4.340730271227464,76.96240177307259,0.23037598226927417,1.4186557888245077
2,0,sync,1,1048576,/root/hch/silesia/xml,1.000728,866983936,168825083,973,866.353,0.999592,0.999627,0.9989,0.19472688707348784,8,PASS,0,screen,xml,5.135397658889349,80.52731129265122,0.1947134196959331,1.1529936813039174
2,0,async,1,1048576,/root/hch/silesia/xml,1.001957,1354452992,263756878,1520,1351.808,1.000402,1.000449,0.998496,0.19473313548559093,8,PASS,0,screen,xml,5.1352328791213555,80.52668645144091,0.19471966879452987,0.7386369301179851
2,0,sync,1,4194304,/root/hch/silesia/xml,1.000125,865935360,167961562,324,865.827,0.999029,0.999072,0.998947,0.19396547335819617,8,PASS,0,screen,xml,5.155556721959992,80.60345266418038,0.19396098341566742,1.1537489357173265
2,0,async,1,4194304,/root/hch/silesia/xml,1.003117,1304248320,252984624,488,1300.196,1.001669,1.001727,0.998615,0.19396967595863954,8,PASS,0,screen,xml,5.155445020247555,80.60303240413604,0.1939651860161108,0.7680492929444601
2,0,sw,1,4194304,/root/hch/silesia/xml,1.002465,704425984,161680666,263,702.694,1.001021,0.998217,0.995762,0.2295211557670195,8,PASS,0,screen,xml,4.356896847517934,77.04788442329806,0.2295211557670195,1.4170644222005302
2,0,sw,1,4096,/root/hch/silesia/ooffice,1.000011,409747456,308052820,100036,409.743,0.999214,0.999245,0.999234,0.751811427964058,8,PASS,0,screen,ooffice,1.33012077604094,24.818857203594202,0.751811427964058,2.4386850616590525
2,0,async,1,4096,/root/hch/silesia/ooffice,1.000027,474480640,353214490,115840,474.468,0.998924,0.998953,0.998926,0.7444233973381927,8,PASS,0,screen,ooffice,1.3433215607887434,25.557660266180726,0.7414937098381927,2.1053609268441384
2,0,sync,1,4096,/root/hch/silesia/ooffice,1.000018,375939072,279827925,91782,375.932,0.999287,0.999318,0.9993,0.7443438201603051,8,PASS,0,screen,ooffice,1.343465174178024,25.565617983969492,0.7414141326603051,2.6581913784157023
2,0,async,1,65536,/root/hch/silesia/ooffice,1.000408,493223936,326644653,7536,493.023,0.999146,0.999179,0.998772,0.6622643978900489,8,PASS,0,screen,ooffice,1.5099709469299043,33.773560210995115,0.6620810491241041,2.0258120644007027
2,0,sw,1,65536,/root/hch/silesia/ooffice,1.000082,378101760,258313485,5777,378.071,0.998845,0.998879,0.998797,0.6831850901725504,8,PASS,0,screen,ooffice,1.463732177977468,31.681490982744965,0.6831850901725504,2.6418258407472104
2,0,sync,1,65536,/root/hch/silesia/ooffice,1.000229,407879680,270174544,6232,407.786,0.999349,0.999382,0.999154,0.6623878492794738,8,PASS,0,screen,ooffice,1.509689528707042,33.76121507205262,0.6622045010920867,2.4501882515941955
2,0,sync,1,262144,/root/hch/silesia/ooffice,1.000154,406044672,266373625,1584,405.982,0.999212,0.999245,0.999092,0.6560204907700402,8,PASS,0,screen,ooffice,1.524342629642856,34.39795092299598,0.6559736781868178,2.4609238069253623
2,0,async,1,262144,/root/hch/silesia/ooffice,1.003123,490217472,321741714,1912,488.691,1.001566,1.001607,0.998489,0.6563244526706711,8,PASS,0,screen,ooffice,1.5236366646570423,34.367554732932895,0.6562776489533201,2.0431891093428836
2,0,sw,1,262144,/root/hch/silesia/ooffice,1.000271,417701888,295782265,1629,417.589,0.998987,0.999026,0.998755,0.7081180945009279,8,PASS,0,screen,ooffice,1.4121938243998504,29.188190549907212,0.7081180945009279,2.391720096797839
2,0,sw,1,1048576,/root/hch/silesia/ooffice,1.001164,418349056,295197452,408,417.863,0.999845,0.999879,0.998716,0.7056247594353362,8,PASS,0,screen,ooffice,1.4171838312479743,29.43752405646638,0.7056247594353362,2.3900591758476444
2,0,sync,1,1048576,/root/hch/silesia/ooffice,1.002741,406044672,265403249,396,404.935,1.001444,1.00148,0.998743,0.6536306650515538,8,PASS,0,screen,ooffice,1.529915980794945,34.63693349484463,0.6536189619057482,2.4664281273957953
2,0,async,1,1048576,/root/hch/silesia/ooffice,1.010728,492175360,321700600,480,486.951,1.009094,1.009143,0.998432,0.6536300395046188,8,PASS,0,screen,ooffice,1.5299174449783433,34.63699604953811,0.6536183363588133,2.0503728589744923
2,0,sync,1,4194304,/root/hch/silesia/ooffice,1.004343,406044672,265241343,132,404.289,1.003268,1.001658,0.997327,0.6532319256734392,8,PASS,0,screen,ooffice,1.5308498569923166,34.67680743265608,0.6532280246248373,2.4668665028068633
2,0,async,1,4194304,/root/hch/silesia/ooffice,1.018365,492175360,321504595,160,483.3,1.017017,1.017071,0.998729,0.6532317973008644,8,PASS,0,screen,ooffice,1.5308501578336695,34.676820269913556,0.6532278962522626,2.0664809388263565
2,0,sw,1,4194304,/root/hch/silesia/ooffice,1.009320,422543360,298219548,137,418.642,1.007963,1.008012,0.998705,0.7057726525391382,8,PASS,0,screen,ooffice,1.4168868634996388,29.422734746086178,0.7057726525391382,2.385582393248352
3,0,sync,1,4096,/tmp/accflow-lz4-final/inputs/random,1.000006,1173037056,1176473688,286386,1173.03,0.998725,0.998763,0.998757,1.0029296875,8,PASS,0,screen,random,0.997078870496592,-0.29296875,1.0,0.8514334605981961
3,0,async,1,4096,/tmp/accflow-lz4-final/inputs/random,1.000015,2372173824,2379123552,579144,2372.137,0.998525,0.998565,0.99855,1.0029296875,8,PASS,0,screen,random,0.997078870496592,-0.29296875,1.0,0.4209493376485382
3,0,sw,1,4096,/tmp/accflow-lz4-final/inputs/random,1.000004,2509189120,2520215681,612595,2509.18,0.99914,0.995971,0.995967,1.0043944718682662,8,PASS,0,screen,random,0.9956247550227032,-0.43944718682662476,1.0043944718682662,0.3969294271449734
3,0,sync,1,65536,/tmp/accflow-lz4-final/inputs/random,1.000148,1527644160,1527923880,23310,1527.418,0.998724,0.996204,0.996056,1.00018310546875,8,PASS,0,screen,random,0.9998169280527247,-0.018310546875,1.0,0.6521178335143178
3,0,async,1,65536,/tmp/accflow-lz4-final/inputs/random,1.000053,3604480000,3605140000,55000,3604.29,0.998551,0.998593,0.99854,1.00018310546875,8,PASS,0,screen,random,0.9998169280527247,-0.018310546875,1.0,0.2770421808416193
3,0,sw,1,65536,/tmp/accflow-lz4-final/inputs/random,1.000004,8448835584,8482096686,128919,8448.799,0.998642,0.998677,0.998672,1.003936767578125,8,PASS,0,screen,random,0.9960786697875186,-0.3936767578125,1.003936767578125,0.11820291566464457
3,0,async,1,262144,/tmp/accflow-lz4-final/inputs/random,1.000511,3498049536,3498209664,13344,3496.262,0.998593,0.996652,0.996143,1.0000457763671875,8,PASS,0,screen,random,0.9999542257281924,-0.00457763671875,1.0,0.2849164912454802
3,0,sync,1,262144,/tmp/accflow-lz4-final/inputs/random,1.000076,1533280256,1533350444,5849,1533.163,0.998635,0.998669,0.998593,1.0000457763671875,8,PASS,0,screen,random,0.9999542257281924,-0.00457763671875,1.0,0.6513284157231071
3,0,sw,1,262144,/tmp/accflow-lz4-final/inputs/random,1.000029,9039249408,9074731386,34482,9038.983,0.998609,0.998643,0.998613,1.0039253234863281,8,PASS,0,screen,random,0.9960900244325975,-0.3925323486328125,1.0039253234863281,0.11047853144932275
3,0,sync,1,1048576,/tmp/accflow-lz4-final/inputs/random,1.004018,1525678080,1525695540,1455,1519.573,1.00262,1.002653,0.998641,1.0000114440917969,8,PASS,0,screen,random,0.9999885560391689,-0.0011444091796875,1.0,0.6571851645138665
3,0,sw,1,1048576,/tmp/accflow-lz4-final/inputs/random,1.000098,10607394816,10649012040,10116,10606.354,0.998645,0.998682,0.998584,1.0039234161376953,8,PASS,0,screen,random,0.9960919168986121,-0.39234161376953125,1.0039234161376953,0.09414960198272307
3,0,async,1,1048576,/tmp/accflow-lz4-final/inputs/random,1.007272,3464495104,3464534752,3304,3439.482,1.005061,1.00511,0.997853,1.0000114440917969,8,PASS,0,screen,random,0.9999885560391689,-0.0011444091796875,1.0,0.2901173099767209
3,0,sw,1,4194304,/tmp/accflow-lz4-final/inputs/random,1.000009,14956888064,15015548764,3566,14956.75,0.998535,0.998579,0.99857,1.0039219856262207,8,PASS,0,screen,random,0.9960933362528421,-0.3921985626220703,1.0039219856262207,0.06676382117236657
3,0,async,1,4194304,/tmp/accflow-lz4-final/inputs/random,1.003923,3288334336,3288343744,784,3275.485,1.001138,1.001194,0.997282,1.0000028610229492,8,PASS,0,screen,random,0.9999971389852362,-0.000286102294921875,1.0,0.30446843225128795
3,0,sync,1,4194304,/tmp/accflow-lz4-final/inputs/random,1.002342,1539309568,1539313972,367,1535.713,1.001103,1.001147,0.998808,1.0000028610229492,8,PASS,0,screen,random,0.9999971389852362,-0.000286102294921875,1.0,0.6503870441738201
3,0,sync,1,4096,/tmp/accflow-lz4-final/inputs/repeated,1.000067,1408806912,53505042,343947,1408.713,0.999391,0.999421,0.999354,0.03797897465170869,8,PASS,0,screen,repeated,26.330358024950247,96.20210253482912,0.03504928715170869,0.7094094950039541
3,0,async,1,4096,/tmp/accflow-lz4-final/inputs/repeated,1.000013,3019177984,155925677,737104,3019.139,0.998699,0.998737,0.998724,0.05164507618508125,8,PASS,0,screen,repeated,19.36293009649719,94.83549238149187,0.04871538868508125,0.3307976559489909
3,0,sw,1,4096,/tmp/accflow-lz4-final/inputs/repeated,1.000003,7380471808,46848698,1801873,7380.453,0.998943,0.997494,0.997492,0.00634765625,8,PASS,0,screen,repeated,157.53846153846155,99.365234375,0.00634765625,0.1351531481928804
3,0,sync,1,65536,/tmp/accflow-lz4-final/inputs/repeated,1.000034,1859518464,34262681,28374,1859.455,0.999418,0.997219,0.997185,0.018425566437397848,8,PASS,0,screen,repeated,54.272415634958634,98.15744335626022,0.018242460968647848,0.5362780845181218
3,0,async,1,65536,/tmp/accflow-lz4-final/inputs/repeated,1.000065,3906994176,65982244,59616,3906.741,0.998578,0.99862,0.998555,0.016888237101892214,8,PASS,0,screen,repeated,59.212811495165276,98.31117628981077,0.016705131633142214,0.2555980262613015
3,0,sw,1,65536,/tmp/accflow-lz4-final/inputs/repeated,1.000006,10761732096,43844337,164211,10761.669,0.998744,0.998777,0.998771,0.0040740966796875,8,PASS,0,screen,repeated,245.45318352059925,99.59259033203125,0.0040740966796875,0.09280820142059035
3,0,async,1,262144,/tmp/accflow-lz4-final/inputs/repeated,1.000127,3783262208,61584886,14432,3782.783,0.998884,0.998937,0.99881,0.016278249461476397,8,PASS,0,screen,repeated,61.43166698400643,98.37217505385236,0.016232473094288897,0.2640411753347866
3,0,sync,1,262144,/tmp/accflow-lz4-final/inputs/repeated,1.000075,1873018880,30408331,7145,1872.878,0.999515,0.999555,0.99948,0.016234930317413566,8,PASS,0,screen,repeated,61.595583131478016,98.37650696825865,0.016189153950226066,0.5336598635887749
3,0,sw,1,262144,/tmp/accflow-lz4-final/inputs/repeated,1.000012,11280580608,44667216,43032,11280.444,0.998942,0.998978,0.998965,0.00395965576171875,8,PASS,0,screen,repeated,252.54720616570327,99.60403442382812,0.00395965576171875,0.08855732118004116
3,0,sync,1,1048576,/tmp/accflow-lz4-final/inputs/repeated,1.000568,1876951040,30039527,1790,1875.885,0.999966,1.000003,0.999435,0.016004427584855915,8,PASS,0,screen,repeated,62.48270953134515,98.39955724151442,0.01599298349305904,0.5327805460498319
3,0,sw,1,1048576,/tmp/accflow-lz4-final/inputs/repeated,1.000071,11305746432,44443404,10782,11304.942,0.998898,0.998933,0.998862,0.0039310455322265625,8,PASS,0,screen,repeated,254.38524987869965,99.60689544677734,0.0039310455322265625,0.08835621831855356
3,0,async,1,1048576,/tmp/accflow-lz4-final/inputs/repeated,1.000908,3800039424,61064858,3624,3796.591,0.99961,0.999657,0.99875,0.016069532756510685,8,PASS,0,screen,repeated,62.22956293454412,98.39304672434893,0.01605808866471381,0.2630649023498131
3,0,sw,1,4194304,/tmp/accflow-lz4-final/inputs/repeated,1.000335,11425284096,44834316,2724,11421.462,0.999237,0.995384,0.995051,0.003924131393432617,8,PASS,0,screen,repeated,254.8334649735707,99.60758686065674,0.003924131393432617,0.08712115966976126
3,0,async,1,4194304,/tmp/accflow-lz4-final/inputs/repeated,1.014536,3825205248,60845117,912,3770.397,1.013225,1.011226,0.996737,0.01590636660132492,8,PASS,0,screen,repeated,62.867908496256156,98.40936333986751,0.0159035055783757,0.26435862507736474
3,0,sync,1,4194304,/tmp/accflow-lz4-final/inputs/repeated,1.000299,1874853888,29802433,447,1874.294,0.999631,0.999665,0.999367,0.015895869641229344,8,PASS,0,screen,repeated,62.90942380442563,98.41041303587707,0.015893008618280125,0.53319621672833
3,0,sync,1,4096,/tmp/accflow-lz4-final/inputs/text,1.000067,1377136640,69432843,336215,1377.044,0.999344,0.999376,0.999309,0.050418267137239195,8,PASS,0,screen,text,19.83408111345808,94.95817328627608,0.047488579637239195,0.725691242954657
3,0,async,1,4096,/tmp/accflow-lz4-final/inputs/text,1.000012,2894331904,183352835,706624,2894.297,0.998635,0.998675,0.998663,0.06334893200969946,8,PASS,0,screen,text,15.785585775098596,93.66510679903006,0.06041924450969947,0.3450450857483966
3,0,sw,1,4096,/tmp/accflow-lz4-final/inputs/text,1.000003,6092386304,121966718,1487399,6092.37,0.998987,0.999019,0.999017,0.02001953125,8,PASS,0,screen,text,49.951219512195124,97.998046875,0.02001953125,0.16397827553122934
3,0,sync,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000016,1854799872,35578199,28302,1854.77,0.99942,0.999451,0.999435,0.019181691532918113,8,PASS,0,screen,text,52.13304563280452,98.08183084670819,0.018998586064168113,0.5388457348351596
3,0,async,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000044,3892314112,77302346,59392,3892.145,0.995352,0.995394,0.995351,0.01986025376566525,8,PASS,0,screen,text,50.35182388901884,98.01397462343347,0.01967714829691525,0.2557332145756689
3,0,sw,1,65536,/tmp/accflow-lz4-final/inputs/text,1.000003,10202710016,50284963,155681,10202.681,0.998862,0.998899,0.998896,0.0049285888671875,8,PASS,0,screen,text,202.89783281733747,99.50714111328125,0.0049285888671875,0.09790526227183913
3,0,async,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000419,3785359360,63851285,14440,3783.774,0.999222,0.998045,0.997627,0.016867958607766107,8,PASS,0,screen,text,59.28399655543346,98.31320413922339,0.016822182240578607,0.2636592474010182
3,0,sync,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000120,1868824576,30744712,7129,1868.6,0.999482,0.999514,0.999394,0.016451363276592527,8,PASS,0,screen,text,60.78523604319338,98.35486367234074,0.016405586909405027,0.5348356463394454
3,0,sw,1,262144,/tmp/accflow-lz4-final/inputs/text,1.000015,10395844608,43384758,39657,10395.692,0.998849,0.998884,0.99887,0.00417327880859375,8,PASS,0,screen,text,239.6197440585009,99.58267211914062,0.00417327880859375,0.09608492986046757
3,0,sync,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000391,1875902464,30126847,1789,1875.168,0.999801,0.999836,0.999444,0.016059921865959018,8,PASS,0,screen,text,62.2668035589652,98.39400781340409,0.016048477774162143,0.5329893313685631
3,0,sw,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000087,10488905728,41792534,10003,10487.996,0.998851,0.998885,0.998799,0.0039844512939453125,8,PASS,0,screen,text,250.97558640497846,99.60155487060547,0.0039844512939453125,0.09523252719618684
3,0,async,1,1048576,/tmp/accflow-lz4-final/inputs/text,1.000412,3800039424,61173830,3624,3798.475,0.99923,0.999282,0.99887,0.016098209301104345,8,PASS,0,screen,text,62.118710304716906,98.39017906988956,0.01608676520930747,0.26296621916309887
3,0,sw,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.000136,10510925824,41384084,2506,10509.496,0.999007,0.999047,0.998911,0.003937244415283203,8,PASS,0,screen,text,253.98474022041904,99.60627555847168,0.003937244415283203,0.09504843024568185
3,0,async,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.016077,3825205248,60952661,912,3764.68,1.014767,1.014812,0.998755,0.0159344811711395,8,PASS,0,screen,text,62.756985261070064,98.40655188288605,0.01593162014819028,0.26529609111317415
3,0,sync,1,4194304,/tmp/accflow-lz4-final/inputs/text,1.000585,1874853888,29890833,447,1873.757,0.999924,0.999961,0.999376,0.015943019982152338,8,PASS,0,screen,text,62.72337368450053,98.40569800178477,0.01594015895920312,0.5333540956979363
3,0,sync,1,4096,/root/hch/silesia/dickens,1.000013,299005190,224765628,73017,299.001,0.999394,0.99943,0.999417,0.7517114602592684,8,PASS,0,screen,dickens,1.3302976645521618,24.828853974073162,0.7487810629641579,3.342517231891527
3,0,async,1,4096,/root/hch/silesia/dickens,1.000020,369664184,277894072,90272,369.657,0.99913,0.999161,0.99914,0.7517473534844804,8,PASS,0,screen,dickens,1.330234147635938,24.825264651551958,0.7488169532810351,2.702888305781877
3,0,sw,1,4096,/root/hch/silesia/dickens,1.000003,328435648,248416786,80204,328.435,0.999389,0.999419,0.999416,0.7563636514876728,8,PASS,0,screen,dickens,1.3221153581787344,24.363634851232717,0.7563636514876728,3.042967491762648
3,0,sync,1,65536,/root/hch/silesia/dickens,1.000489,427458542,250042635,6542,427.25,0.999768,0.999807,0.999319,0.5849517799553061,8,PASS,0,screen,dickens,1.7095426226011416,41.50482200446939,0.5847681270573369,2.338956651379773
3,0,async,1,65536,/root/hch/silesia/dickens,1.000218,520601178,304518787,7968,520.488,0.9988,0.998836,0.998618,0.5849367997396272,8,PASS,0,screen,dickens,1.7095864039416393,41.50632002603728,0.5847531351532977,1.9186203224457552
3,0,sw,1,65536,/root/hch/silesia/dickens,1.000191,286174920,181021424,4380,286.12,0.99914,0.999178,0.998986,0.6325551659104159,8,PASS,0,screen,dickens,1.5808897846257137,36.74448340895841,0.6325551659104159,3.491493943634194
3,0,async,1,262144,/root/hch/silesia/dickens,1.000538,535250072,305582863,2048,534.962,0.999096,0.99914,0.998602,0.5709160614554761,8,PASS,0,screen,dickens,1.751570970784445,42.908393854452385,0.5708701464686585,1.866678870806392
3,0,sync,1,262144,/root/hch/silesia/dickens,1.000366,439323754,250817123,1681,439.163,0.999518,0.999553,0.999187,0.5709163702539062,8,PASS,0,screen,dickens,1.7515700233911065,42.90836297460938,0.5708704542299801,2.2752081828017885
3,0,sw,1,262144,/root/hch/silesia/dickens,1.000781,331663296,210637155,1269,331.405,0.999585,0.99962,0.99884,0.6350933538331598,8,PASS,0,screen,dickens,1.574571665668386,36.49066461668402,0.6350933538331598,3.0139602785591326
3,0,sync,1,1048576,/root/hch/silesia/dickens,1.000739,441420906,250485032,433,441.095,0.999707,0.999744,0.999006,0.5674516738905883,8,PASS,0,screen,dickens,1.7622646050962438,43.25483261094117,0.5674399028123964,2.2648315619197246
3,0,sw,1,1048576,/root/hch/silesia/dickens,1.002987,330352576,208697421,324,329.369,1.001579,1.001615,0.998632,0.6317414670318781,8,PASS,0,screen,dickens,1.5829260103793998,36.82585329681219,0.6317414670318781,3.031957589457392
3,0,async,1,1048576,/root/hch/silesia/dickens,1.007338,546491094,310103395,536,542.51,1.005744,1.005812,0.998485,0.5674445538173766,8,PASS,0,screen,dickens,1.7622867173060133,43.25554461826234,0.5674327841836705,1.8404911096318797
3,0,sw,1,4194304,/root/hch/silesia/dickens,1.003015,330352576,208418647,97,329.359,1.001647,1.001693,0.998682,0.630897598933813,8,PASS,0,screen,dickens,1.5850432807003108,36.910240106618694,0.630897598933813,3.032193700829504
3,0,async,1,4194304,/root/hch/silesia/dickens,1.008599,544393942,308432011,160,539.753,1.007184,1.007237,0.99865,0.566560329211011,8,PASS,0,screen,dickens,1.7650370992134146,43.343967078898906,0.5665568023532488,1.8501987665395436
3,0,sync,1,4194304,/root/hch/silesia/dickens,1.002073,442469482,250682696,130,441.554,1.00101,1.001061,0.99899,0.5665536408678238,8,PASS,0,screen,dickens,1.7650579360292185,43.34463591321762,0.5665501152009395,2.262440780040057
3,0,sync,1,4096,/root/hch/silesia/xml,1.000003,570667008,199903929,139323,570.666,0.999075,0.999108,0.999105,0.35029873148019797,8,PASS,0,screen,xml,2.854706312450717,64.9701268519802,0.34736904398019797,1.7507723172950627
3,0,async,1,4096,/root/hch/silesia/xml,1.000056,765493248,268521831,186888,765.451,0.998848,0.998884,0.998829,0.3507827556958412,8,PASS,0,screen,xml,2.850767273369293,64.92172443041588,0.3478530681958412,1.3048893672279653
3,0,sw,1,4096,/root/hch/silesia/xml,1.000007,548442112,207187018,133897,548.438,0.999287,0.995928,0.995921,0.3777737220879202,8,PASS,0,screen,xml,2.6470872417305604,62.22262779120798,0.3777737220879202,1.8159218233044803
3,0,sync,1,65536,/root/hch/silesia/xml,1.000046,843075584,174425113,12933,843.037,0.999142,0.999175,0.999129,0.20689142979616879,8,PASS,0,screen,xml,4.833452990223948,79.31085702038312,0.2067073466570703,1.1851547108734677
3,0,async,1,65536,/root/hch/silesia/xml,1.000245,1323036672,273927488,20296,1322.712,0.99888,0.998916,0.998671,0.20704451645010788,8,PASS,0,screen,xml,4.829879183209244,79.29554835498921,0.20686043084979583,0.7550176205546629
3,0,sw,1,65536,/root/hch/silesia/xml,1.000054,695083008,176025601,10663,695.046,0.999019,0.999055,0.999002,0.25324399960011684,8,PASS,0,screen,xml,3.9487608850714846,74.67560003998832,0.25324399960011684,1.4373175412166024
3,0,async,1,262144,/root/hch/silesia/xml,1.001666,1360322560,268349940,5344,1358.06,1.000072,1.000109,0.998445,0.19726934470600854,8,PASS,0,screen,xml,5.069211343963781,80.27306552939915,0.1972222029457484,0.7351998925901809
3,0,sync,1,262144,/root/hch/silesia/xml,1.000058,861114368,169804092,3383,861.064,0.999006,0.999041,0.998983,0.19719110295927614,8,PASS,0,screen,xml,5.0712227123478275,80.2808897040724,0.19714395939564675,1.1601722571652642
3,0,sw,1,262144,/root/hch/silesia/xml,1.000146,700129280,163702141,2750,700.027,0.998827,0.996242,0.996097,0.23381701876544858,8,PASS,0,screen,xml,4.276848645492058,76.61829812345515,0.23381701876544858,1.4229400604414089
3,0,sync,1,1048576,/root/hch/silesia/xml,1.000736,866983936,168826641,973,866.347,0.99959,0.999625,0.99889,0.19472868410793714,8,PASS,0,screen,xml,5.135350267378713,80.52713158920628,0.19471521673038242,1.1529913744561007
3,0,sw,1,1048576,/root/hch/silesia/xml,1.001354,702328832,162005509,788,701.379,0.999906,0.996666,0.995319,0.23066902798032932,8,PASS,0,screen,xml,4.335215736398198,76.93309720196707,0.23066902798032932,1.419087405484729
3,0,async,1,1048576,/root/hch/silesia/xml,1.004709,1354452992,263756961,1520,1348.105,1.002947,1.00299,0.998289,0.1947331967649417,8,PASS,0,screen,xml,5.135231263147592,80.52668032350583,0.19471973007388063,0.7405129642181041
3,0,sw,1,4194304,/root/hch/silesia/xml,1.001750,704425984,161680666,263,703.196,1.000392,0.998888,0.997143,0.2295211557670195,8,PASS,0,screen,xml,4.356896847517934,77.04788442329806,0.2295211557670195,1.418016970822019
3,0,async,1,4194304,/root/hch/silesia/xml,1.000499,1304248320,252985800,488,1303.597,0.998963,0.999015,0.998516,0.19397057762742603,8,PASS,0,screen,xml,5.155421055252903,80.6029422372574,0.19396608768489731,0.765969934314349
3,0,sync,1,4194304,/root/hch/silesia/xml,1.003405,870129664,168611534,325,867.177,1.002198,1.002239,0.998838,0.1937774805020324,8,PASS,0,screen,xml,5.160558375561663,80.62225194979676,0.19377299841141837,1.1518271833104636
3,0,sync,1,4096,/root/hch/silesia/ooffice,1.000006,375541760,279520126,91685,375.54,0.999221,0.999252,0.999246,0.7443117005150106,8,PASS,0,screen,ooffice,1.343523149384957,25.568829948498937,0.7413820130150106,2.660827919643344
3,0,async,1,4096,/root/hch/silesia/ooffice,1.000023,471728128,351274631,115168,471.718,0.998906,0.996788,0.996766,0.7446548343201617,8,PASS,0,screen,ooffice,1.342904059587497,25.534516567983832,0.7417251468201617,2.1130561033663864
3,0,sw,1,4096,/root/hch/silesia/ooffice,1.000006,408264704,306889347,99674,408.262,0.999289,0.999318,0.999313,0.7516920860246591,8,PASS,0,screen,ooffice,1.3303319518614636,24.830791397534092,0.7516920860246591,2.447720780682525
3,0,sync,1,65536,/root/hch/silesia/ooffice,1.000094,409190400,271077064,6252,409.152,0.999313,0.999345,0.999251,0.6624717099912413,8,PASS,0,screen,ooffice,1.5094984207147824,33.75282900087587,0.6622883625813313,2.4422493782845347
